0.00003; 0.00013, -40.62008, 108.73010, 3.73367, 0.00001, 0.74441, -0.00213; 0.00000, 0.00000
0.16448; 594.89159, 126.16770, -116.12720, 1.11553, 22.75625, -1.20801, -0.05771; -0.12594, 1.00000
0.16620; 596.79806, 126.84580, -114.34540, 1.19762, 24.46259, -1.19098, -0.05186; -0.12924, 1.00000
0.17040; 598.60845, 127.35020, -112.60670, 1.27830, 25.97652, -1.18111, -0.04088; -0.12224, 1.00000
0.14710; 600.28085, 127.69580, -110.97040, 1.35164, 27.28482, -1.18430, -0.02745; -0.12224, 1.00000
0.16514; 602.54995, 127.98960, -108.72040, 1.44496, 28.94228, -1.21559, -0.00868; -0.09558, 1.00000
0.16548; 604.67822, 128.09820, -106.59490, 1.52342, 30.39506, -1.20374, 0.00160; -0.07673, 1.00000
0.16710; 606.90957, 128.06520, -104.36380, 1.59422, 31.82150, -1.26036, 0.00791; -0.06044, 1.00000
0.17234; 609.54053, 127.86710, -101.74030, 1.66257, 33.40097, -1.31237, 0.01062; -0.04821, 1.00000
0.16976; 611.98485, 127.54720, -99.31701, 1.71444, 34.77758, -1.47165, -0.03972; -0.03944, 1.00000
0.16740; 614.85131, 127.03830, -96.49608, 1.76416, 36.29865, -1.38042, -0.03839; -0.03894, 1.00000
0.16668; 617.50108, 126.45630, -93.91102, 1.80457, 37.62738, -1.28980, -0.03745; -0.03694, 1.00000
0.18416; 620.59432, 125.65420, -90.92358, 1.84813, 39.09356, -1.18416, -0.03527; -0.03694, 1.00000
0.14817; 623.44206, 124.80590, -88.20513, 1.88646, 40.37417, -1.24691, -0.04815; -0.03418, 1.00000
0.16625; 626.38044, 123.82620, -85.43488, 1.92426, 41.63270, -1.12370, -0.04283; -0.03362, 1.00000
0.14692; 629.02476, 122.85830, -82.97407, 1.95703, 42.71646, -1.02666, -0.03663; -0.03362, 1.00000
0.16092; 632.12918, 121.62410, -80.12553, 1.99376, 43.93715, -0.59351, 0.06042; -0.02789, 1.00000
0.15790; 635.32011, 120.25460, -77.24343, 2.02870, 45.13845, -0.77872, 0.04997; -0.01484, 1.00000
0.16661; 639.01176, 118.56590, -73.96066, 2.06088, 46.46839, -0.93828, 0.03519; -0.01058, 1.00000
0.16719; 642.38228, 116.94960, -71.00296, 2.08282, 47.62954, -1.02556, 0.01887; -0.00813, 1.00000
0.16615; 645.83506, 115.23750, -68.00456, 2.09995, 48.77138, -0.99731, 0.06554; -0.00814, 1.00000
0.16669; 649.81604, 113.20700, -64.58034, 2.11576, 50.03329, -1.17992, 0.02838; -0.00239, 1.00000
0.16102; 653.43922, 111.31920, -61.48783, 2.12608, 51.13584, -1.22087, -0.00333; -0.00552, 1.00000
0.15472; 656.67360, 109.60920, -58.74245, 2.13364, 52.08530, -1.16648, -0.02806; -0.00552, 1.00000
0.16616; 660.91854, 107.32940, -55.16166, 2.14445, 53.28535, -0.99424, -0.05197; -0.01211, 1.00000
0.16087; 664.77207, 105.21990, -51.93681, 2.15669, 54.33300, -0.77350, -0.06379; -0.01393, 1.00000
0.17391; 668.69983, 103.02390, -48.68029, 2.17175, 55.36322, -0.52241, -0.06597; -0.01393, 1.00000
0.16301; 673.20575, 100.44270, -44.98695, 2.19047, 56.50252, -0.24385, -0.05782; -0.00755, 1.00000
0.16834; 677.28731, 98.05084, -41.67967, 2.20572, 57.49821, -0.09880, 0.15104; 0.00229, 0.00000
0.16373; 681.29824, 95.66447, -38.45588, 2.21531, 54.90285, -0.56819, 0.08574; 0.02193, 0.00000
0.19158; 685.54319, 93.13469, -35.04710, 2.21162, 51.04944, -0.76846, 0.02490; 0.03130, 0.00000
0.18395; 689.90143, 90.58748, -31.51072, 2.18951, 46.88043, -0.69005, -0.02438; 0.03984, 0.00000
0.16584; 693.12329, 88.77512, -28.84694, 2.16081, 43.63024, -0.49588, -0.05082; 0.04600, 0.00000
0.16696; 696.11559, 87.17428, -26.31886, 2.12513, 40.45392, -0.24955, -0.06851; 0.04815, 0.00000
0.16638; 699.21419, 85.62490, -23.63544, 2.08087, 36.96995, 0.04284, -0.08038; 0.04773, 0.00000
0.16672; 701.73647, 84.45849, -21.39907, 2.04163, 33.95125, 0.29191, -0.08481; 0.04461, 0.00000
0.16671; 704.04579, 83.47037, -19.31182, 2.00535, 31.00489, 0.39469, 0.06104; 0.04083, 0.49355
0.17338; 706.49568, 82.50527, -17.06004, 1.96904, 30.64953, 0.41241, -0.02405; 0.03406, 0.00000
0.15943; 708.57183, 81.74827, -15.12681, 1.94094, 27.77459, 0.55346, -0.06220; 0.03640, 0.00000
0.14991; 710.22176, 81.18475, -13.57610, 1.91988, 25.31254, 0.70254, -0.07498; 0.03264, 0.00000
0.15685; 712.12043, 80.57558, -11.77781, 1.89745, 22.23400, 1.06365, 0.18224; 0.02982, 0.00000
0.15055; 713.42772, 80.17867, -10.53223, 1.88296, 19.88576, 0.89650, 0.10493; 0.03105, 0.00000
0.16547; 714.74451, 79.79757, -9.27179, 1.86873, 17.27057, 0.82535, 0.05199; 0.03105, 0.00000
0.16756; 716.14945, 79.41013, -7.92133, 1.85477, 18.29361, 0.81100, 0.02059; 0.01660, 1.00000
0.16640; 717.51963, 79.04453, -6.60082, 1.84417, 19.92599, 0.82152, 0.04658; 0.04895, 0.00000
0.16606; 718.83852, 78.71747, -5.32313, 1.82758, 17.29222, 0.81655, 0.02679; 0.04895, 0.00000
0.16714; 720.09931, 78.45605, -4.08974, 1.79539, 14.39561, 0.88288, 0.01565; 0.10350, 0.00000
0.16699; 721.02805, 78.30492, -3.17338, 1.76413, 11.89756, 0.95253, 0.01689; 0.09486, 1.00000
0.17719; 722.06793, 78.17055, -2.14222, 1.72956, 13.85079, 1.01134, 0.03044; 0.06030, 1.00000
0.16863; 723.12254, 78.05416, -1.09405, 1.70269, 15.47416, 1.01556, 0.07716; 0.11938, 1.00000
0.15482; 724.29697, 77.98105, 0.07810, 1.65993, 17.12318, 0.98654, 0.07816; 0.16776, 0.00000
0.15970; 725.41673, 77.99145, 1.19781, 1.60054, 14.53410, 0.98734, 0.07671; 0.20150, 0.00000
0.16684; 726.35452, 78.07431, 2.13194, 1.53975, 12.02351, 1.00098, 0.07119; 0.18354, 0.78511
0.15784; 727.25862, 78.21170, 3.02554, 1.48146, 13.32839, 1.01395, 0.06651; 0.18354, 0.78511
0.15184; 728.27285, 78.40686, 4.02081, 1.42691, 15.03937, 1.00979, 0.06921; 0.14076, 1.00000
0.16501; 729.40932, 78.67789, 5.12449, 1.37061, 16.71420, 0.99000, 0.07308; 0.15303, 1.00000
0.16742; 730.82891, 79.10729, 6.47758, 1.29639, 18.39390, 0.96117, 0.06885; 0.15956, 1.00000
0.16859; 732.21523, 79.62622, 7.76311, 1.22052, 20.03143, 0.94717, 0.06617; 0.15236, 1.00000
0.16159; 733.71630, 80.29192, 9.10850, 1.13966, 21.65198, 0.93357, 0.05179; 0.13746, 1.00000
0.16211; 735.33055, 81.11353, 10.49802, 1.05832, 23.24486, 0.93680, 0.03118; 0.11609, 1.00000
0.14409; 736.83467, 81.96229, 11.73978, 0.99017, 24.61790, 0.96026, 0.01263; 0.11609, 1.00000
0.16630; 738.89216, 83.22884, 13.36123, 0.91151, 26.33351, 1.10533, 0.04698; 0.07300, 1.00000
0.16647; 740.83608, 84.51250, 14.82105, 0.85176, 27.83426, 1.08332, 0.03032; 0.05772, 1.00000
0.16248; 742.88609, 85.93743, 16.29486, 0.80044, 29.30578, 1.07178, 0.01875; 0.04420, 1.00000
0.15540; 745.04049, 87.49624, 17.78198, 0.75749, 30.75173, 1.06531, 0.01322; 0.03446, 1.00000
0.14976; 747.00972, 88.96410, 19.09471, 0.72597, 31.99871, 1.05722, 0.01300; 0.03446, 1.00000
0.16803; 749.65496, 90.98753, 20.79854, 0.69148, 33.57272, 1.03670, 0.04241; 0.02604, 1.00000
0.17682; 752.42560, 93.15954, 22.51866, 0.66133, 35.11647, 0.93787, 0.03991; 0.02660, 1.00000
0.17086; 754.99160, 95.21378, 24.05634, 0.63547, 36.46266, 0.85110, 0.03731; 0.02582, 1.00000
0.18289; 757.99240, 97.66397, 25.78879, 0.60666, 37.95296, 0.84719, 0.04688; 0.02455, 1.00000
0.15299; 760.75942, 99.96490, 27.32571, 0.58137, 39.25363, 0.73993, 0.03995; 0.02334, 1.00000
0.16356; 763.61867, 102.38070, 28.85516, 0.55647, 40.53297, 0.64944, 0.03208; 0.02022, 1.00000
0.13651; 766.19488, 104.58710, 30.18507, 0.53567, 41.63556, 0.54112, 0.02223; 0.01604, 1.00000
0.17443; 769.60760, 107.54670, 31.88431, 0.51174, 43.03024, 0.48892, 0.01363; 0.01164, 1.00000
0.13660; 772.33891, 109.94000, 33.20042, 0.49601, 44.09710, 0.46302, 0.00850; 0.00583, 1.00000
0.15444; 775.13641, 112.40840, 34.51685, 0.48372, 45.14887, 0.44461, 0.00544; 0.00152, 1.00000
0.16805; 778.82904, 115.68440, 36.22077, 0.47345, 46.47858, 0.42274, 0.00466; -0.00221, 1.00000
0.16092; 782.20028, 118.68530, 37.75697, 0.46912, 47.63980, 0.39807, 0.00618; -0.00597, 1.00000
0.14534; 785.21772, 121.37360, 39.12735, 0.46909, 48.64001, 0.36726, -0.01356; -0.00853, 1.00000
0.14083; 788.29723, 124.11460, 40.53103, 0.47247, 49.62563, 0.38252, -0.00224; -0.01138, 1.00000
0.15937; 791.89149, 127.30460, 42.18711, 0.48036, 50.73439, 0.35552, 0.01076; -0.01199, 1.00000
0.17498; 796.02878, 130.95750, 44.12967, 0.49312, 51.95994, 0.27146, 0.02371; -0.01216, 1.00000
0.16605; 799.78846, 134.25460, 45.93640, 0.50671, 53.03017, 0.20734, -0.03228; -0.01237, 1.00000
0.16525; 803.62395, 137.59270, 47.82533, 0.52177, 54.08262, 0.25704, -0.00004; -0.01237, 1.00000
0.16672; 808.02777, 141.38770, 50.05953, 0.54190, 55.24443, 0.17799, 0.02688; -0.01705, 0.36322
0.16185; 811.97317, 144.74680, 52.12899, 0.56243, 55.07092, 0.02311, 0.04233; -0.01839, 0.00000
0.16198; 815.31171, 147.55510, 53.93434, 0.58123, 52.05801, -0.14190, 0.04913; -0.02037, 0.00000
0.16680; 819.33104, 150.88830, 56.18040, 0.60598, 48.28059, -0.35517, 0.05081; -0.02140, 0.00000
0.16886; 822.65199, 153.59710, 58.10162, 0.62818, 45.00240, -0.52594, 0.04736; -0.02325, 0.91950
0.17179; 826.21896, 156.45400, 60.23737, 0.65382, 44.75683, -0.75917, -0.10642; -0.02513, 1.00000
0.16624; 829.88000, 159.32250, 62.51221, 0.68305, 46.08926, -0.54189, -0.02683; -0.03249, 0.00000
0.15871; 832.66270, 161.45320, 64.30206, 0.70868, 43.25232, -0.54668, 0.01252; -0.04145, 0.00000
0.15867; 835.62847, 163.66400, 66.27896, 0.74184, 40.08819, -0.65401, 0.03898; -0.04145, 0.00000
0.17449; 838.69802, 165.87060, 68.41275, 0.78250, 36.61154, -0.78392, 0.02871; -0.04857, 0.00000
0.16687; 841.19495, 167.59170, 70.22175, 0.82009, 33.59925, -0.92407, 0.04720; -0.05185, 0.00000
0.16656; 843.47921, 169.09830, 71.93872, 0.85779, 30.65717, -1.08044, 0.05012; -0.05296, 0.00000
0.15700; 845.80113, 170.55530, 73.74661, 0.89859, 27.43085, -1.21002, 0.02868; -0.05334, 0.00000
0.16685; 847.65020, 171.65760, 75.23119, 0.93217, 24.63321, -1.31109, 0.02738; -0.05288, 1.00000
0.16672; 849.43099, 172.66890, 76.69697, 0.96405, 25.59625, -1.39807, 0.01439; -0.04952, 1.00000
0.16624; 851.56629, 173.81950, 78.49575, 1.00239, 27.28277, -1.45567, -0.01085; -0.06863, 1.00000
0.16703; 853.57681, 174.82840, 80.23481, 1.04514, 28.74921, -1.45980, -0.03474; -0.09504, 1.00000
0.14891; 855.42051, 175.66710, 81.87670, 1.09545, 29.99888, -1.38957, -0.07645; -0.09504, 1.00000
0.16701; 857.90385, 176.63140, 84.16517, 1.18044, 31.56799, -1.32567, -0.05493; -0.12233, 0.00000
0.16699; 860.07348, 177.29300, 86.23147, 1.26591, 29.50489, -1.37015, -0.05117; -0.12416, 0.95448
0.16617; 862.24515, 177.76590, 88.35102, 1.35613, 30.94941, -1.37192, -0.02984; -0.12416, 0.95448
0.17053; 864.80484, 178.08180, 90.89114, 1.46127, 32.52091, -1.41551, -0.00946; -0.10174, 1.00000
0.15599; 867.18632, 178.15570, 93.27148, 1.55265, 33.91081, -1.41999, -0.00444; -0.08531, 1.00000
0.16000; 869.66620, 178.04150, 95.74873, 1.63691, 35.27322, -1.48310, 0.01274; -0.06893, 1.00000
0.18294; 872.57139, 177.68090, 98.63145, 1.72011, 36.78150, -1.67491, -0.03521; -0.05658, 1.00000
0.16730; 875.25514, 177.16170, 101.26450, 1.78516, 38.10134, -1.63998, -0.01597; -0.04896, 1.00000
0.16701; 878.38575, 176.36830, 104.29290, 1.84957, 39.55812, -1.63388, -0.00758; -0.04359, 1.00000
0.16685; 881.26610, 175.48510, 107.03450, 1.90138, 40.83076, -1.70145, -0.05532; -0.04139, 1.00000
0.16648; 884.23666, 174.43800, 109.81440, 1.94978, 42.07573, -1.57409, -0.04198; -0.04380, 1.00000
0.16696; 887.68385, 173.06120, 112.97470, 2.00384, 43.45447, -1.46448, -0.03282; -0.04484, 1.00000
0.16963; 890.84037, 171.65300, 115.79970, 2.05343, 44.66157, -1.38623, -0.02672; -0.04633, 1.00000
0.16069; 894.08206, 170.06270, 118.62450, 2.10508, 45.83917, -1.33743, -0.00192; -0.04711, 1.00000
0.13494; 896.98726, 168.51560, 121.08350, 2.15208, 46.85659, -1.33281, -0.00666; -0.04701, 1.00000
0.15280; 900.38465, 166.56270, 123.86350, 2.20796, 48.00481, -1.31281, -0.00845; -0.04639, 1.00000
0.16620; 903.86310, 164.40770, 126.59400, 2.26505, 49.12510, -1.33648, -0.03950; -0.04430, 1.00000
0.16669; 907.42114, 162.05040, 129.25910, 2.32246, 50.23222, -1.23093, -0.02123; -0.04143, 1.00000
0.16697; 911.51770, 159.15830, 132.16040, 2.38625, 51.45878, -1.18805, -0.01195; -0.03679, 1.00000
0.16575; 915.24111, 156.38260, 134.64220, 2.44004, 52.52698, -1.17270, 0.00531; -0.03113, 1.00000
0.16738; 919.04038, 153.42770, 137.03030, 2.48953, 53.58201, -1.20421, 0.01612; -0.02646, 1.00000
0.16669; 923.40411, 149.90500, 139.60570, 2.53976, 54.75001, -1.31686, 0.00194; -0.02315, 1.00000
0.16651; 927.36076, 146.61110, 141.79780, 2.57984, 55.76333, -1.31826, 0.00878; -0.02170, 1.00000
0.16667; 931.38959, 143.17500, 143.90130, 2.61657, 56.76765, -1.28615, 0.01690; -0.02168, 1.00000
0.16712; 936.00691, 139.14830, 146.16080, 2.65572, 57.87470, -1.32476, 0.01059; -0.02300, 1.00000
0.16672; 940.18502, 135.43160, 148.06940, 2.69025, 58.83643, -1.32882, 0.00227; -0.02632, 1.00000
0.16659; 944.43144, 131.58720, 149.87290, 2.72666, 59.78855, -1.31764, -0.01361; -0.03005, 1.00000
0.16713; 949.28900, 127.10840, 151.75340, 2.77203, 60.83320, -1.21678, -0.01741; -0.03392, 1.00000
0.16699; 953.67628, 122.99030, 153.26650, 2.81735, 61.74299, -1.12796, -0.00868; -0.03684, 0.95095
0.16662; 958.12465, 118.74610, 154.59870, 2.86825, 62.54791, -1.06049, -0.00968; -0.03777, 0.92067
0.16609; 963.19355, 113.83260, 155.84420, 2.93025, 63.36516, -0.97763, -0.00063; -0.03684, 0.74871
0.16601; 967.74188, 109.36570, 156.70100, 2.98766, 63.76572, -0.95744, 0.00648; -0.03344, 0.77885
0.16326; 972.31955, 104.82880, 157.31060, 3.04447, 64.19909, -0.96909, 0.01577; -0.02875, 1.00000
0.15256; 976.94401, 100.21890, 157.67730, 3.09842, 65.03252, -1.01526, 0.01516; -0.02311, 1.00000
0.16594; 981.62913, 95.53574, 157.81260, 3.14751, 65.87665, -1.06755, 0.02757; -0.01754, 1.00000
0.16661; 986.37426, 90.79124, 157.73530, 3.19017, 66.70881, -1.16332, 0.03576; -0.01242, 1.00000
0.16739; 991.78320, 85.39109, 157.42710, 3.22929, 67.63192, -1.30047, 0.03181; -0.00863, 1.00000
0.16501; 996.65270, 80.54138, 156.98850, 3.25691, 68.43047, -1.38327, 0.02479; -0.00665, 1.00000
0.16655; 1001.57961, 75.64732, 156.42050, 3.27911, 69.23252, -1.42351, 0.01356; -0.00681, 1.00000
0.16698; 1007.18964, 70.09063, 155.64870, 3.29981, 70.10765, -1.39814, -0.00454; -0.00860, 1.00000
0.16629; 1012.23483, 65.10825, 154.85510, 3.31682, 70.87193, -1.29871, -0.01698; -0.01198, 0.91297
0.16239; 1017.32879, 60.09366, 153.95940, 3.33524, 71.47707, -1.16949, -0.03465; -0.01551, 0.40759
0.13832; 1021.79318, 55.71510, 153.08820, 3.35387, 71.18961, -0.97959, -0.03681; -0.01879, 0.00000
0.15014; 1026.11260, 51.49656, 152.16010, 3.37455, 67.59322, -0.79550, -0.03577; -0.01879, 0.00000
0.15728; 1030.79676, 46.94660, 151.04690, 3.40017, 63.86771, -0.61095, -0.03090; -0.02142, 0.28986
0.15843; 1035.22637, 42.67378, 149.87880, 3.42722, 61.25642, -0.47304, -0.02119; -0.02120, 1.00000
0.16605; 1040.19657, 37.92184, 148.42210, 3.46005, 62.22156, -0.37067, -0.01042; -0.01974, 1.00000
0.16868; 1044.68304, 33.67649, 146.97110, 3.49072, 63.11789, -0.29016, -0.00995; -0.01672, 1.00000
0.16564; 1049.23307, 29.41676, 145.37190, 3.52066, 64.00067, -0.26225, 0.00743; -0.01301, 1.00000
0.16565; 1054.42662, 24.61089, 143.40300, 3.55139, 64.97735, -0.31359, 0.02331; -0.00834, 1.00000
0.16712; 1059.10855, 20.32655, 141.51490, 3.57450, 65.83134, -0.41573, 0.03260; -0.00341, 1.00000
0.16706; 1063.85108, 16.02595, 139.51580, 3.59213, 66.67185, -0.58489, 0.03737; 0.00002, 1.00000
0.18390; 1069.25761, 11.15917, 137.16100, 3.60516, 67.60145, -0.73236, 0.03002; 0.00145, 1.00000
0.16554; 1074.73820, 6.25175, 134.72090, 3.61240, 68.51418, -0.83053, 0.01742; 0.00122, 1.00000
0.16657; 1079.67093, 1.84864, 132.49730, 3.61566, 69.31149, -0.83823, 0.00614; -0.00104, 0.83272
0.16705; 1084.64860, -2.58564, 130.23580, 3.61803, 69.79554, -0.81414, -0.00843; -0.00104, 0.83272
0.16649; 1090.26925, -7.58185, 127.66100, 3.62198, 69.82680, -0.71135, -0.02285; -0.00818, 0.31057
0.16717; 1095.24345, -11.98913, 125.35480, 3.62865, 69.30586, -0.54928, -0.03466; -0.01270, 0.09048
0.16607; 1100.16341, -16.32673, 123.03290, 3.63976, 68.36598, -0.36933, -0.03611; -0.01270, 0.09048
0.16687; 1105.55930, -21.04673, 120.41810, 3.65764, 65.82461, -0.17911, -0.03185; -0.01811, 0.04958
0.16634; 1110.22369, -25.08350, 118.08120, 3.67790, 64.77857, -0.12733, -0.03936; -0.01883, 0.52802
0.16614; 1114.85170, -29.03772, 115.67650, 3.70179, 64.68060, 0.02427, -0.02247; -0.01836, 0.80660
0.16778; 1120.07871, -33.43164, 112.84540, 3.73152, 65.20130, 0.22267, 0.01825; -0.01526, 0.82871
0.14935; 1124.17554, -36.81757, 110.53900, 3.75490, 65.65573, 0.13806, 0.03040; -0.00904, 0.68117
