0.00004; 0.00000, -40.62000, 108.73000, 3.73365, 0.00000, 0.74429, -0.00215; 0.00000, 0.00000
0.13357; 494.85140, 35.58400, -149.80690, 0.10504, 66.76888, 0.19978, -0.02857; -0.01072, 0.37808
0.12818; 498.42491, 39.13568, -149.41250, 0.11086, 66.49899, 0.27190, -0.01797; -0.01072, 0.37808
0.12289; 501.97983, 42.66629, -148.99750, 0.11895, 66.07664, 0.30731, -0.00718; -0.01163, 0.24574
0.12459; 506.09231, 46.74616, -148.48060, 0.13056, 65.41634, 0.30429, 0.00501; -0.01138, 0.11165
0.12154; 509.58145, 50.20280, -148.00550, 0.14167, 64.77249, 0.42995, -0.04494; -0.01048, 0.13250
0.13058; 513.03689, 53.62092, -147.49900, 0.15325, 64.15984, 0.52902, -0.01553; -0.01048, 0.13250
0.12643; 517.02974, 57.56321, -146.86560, 0.16741, 63.54363, 0.52716, 0.01300; -0.00984, 0.00000
0.13189; 520.29931, 60.78474, -146.30720, 0.17918, 59.26464, 0.45041, 0.03170; -0.00984, 0.00000
0.13058; 523.89669, 64.32199, -145.65220, 0.19126, 56.16262, 0.30782, 0.04661; -0.00512, 0.65158
0.12749; 526.83603, 67.20731, -145.09130, 0.20092, 54.41562, 0.16406, 0.05503; -0.00512, 0.65158
0.13437; 530.26739, 70.56930, -144.40480, 0.20843, 55.22585, -0.02241, 0.05734; -0.00177, 1.00000
0.13748; 533.76553, 73.99128, -143.67880, 0.21382, 56.21657, -0.21196, 0.05337; -0.00380, 1.00000
0.12966; 536.80405, 76.96046, -143.03340, 0.21790, 56.96413, -0.34613, -0.06452; -0.00380, 1.00000
0.12992; 540.39900, 80.46895, -142.24970, 0.22417, 57.77293, -0.17844, -0.02962; -0.01621, 0.00000
0.13794; 543.90409, 83.88264, -141.45450, 0.23422, 54.69656, -0.12764, -0.00385; -0.02174, 0.00000
0.12560; 546.75772, 86.65392, -140.77390, 0.24625, 52.12802, -0.14890, 0.01195; -0.02581, 0.00000
0.12374; 549.47459, 89.28276, -140.08790, 0.26157, 49.59344, -0.20807, 0.02338; -0.02581, 0.00000
0.13160; 552.47424, 92.17039, -139.27580, 0.28291, 46.69156, -0.10312, -0.26918; -0.03190, 0.00000
0.14050; 555.29449, 94.86651, -138.44830, 0.30724, 43.84929, 0.40686, -0.12883; -0.04145, 0.00000
0.13545; 557.57165, 97.02551, -137.72430, 0.33130, 41.45585, 0.51789, -0.03838; -0.04145, 0.00000
0.12949; 560.06796, 99.36922, -136.86490, 0.36089, 38.72003, 0.41924, 0.03475; -0.03476, 0.00000
0.13713; 562.39510, 101.52970, -136.00010, 0.38906, 36.04176, 0.19823, 0.07905; -0.02993, 0.00000
0.13766; 564.55669, 103.51450, -135.14390, 0.41397, 33.41911, -0.06315, 0.10179; -0.02553, 0.00000
0.12821; 566.28028, 105.08210, -134.42740, 0.43212, 31.21391, -0.28355, 0.10859; -0.02553, 0.00000
0.13116; 568.14328, 106.76240, -133.62280, 0.44966, 28.68972, -0.51412, 0.10579; -0.02072, 0.00000
0.12785; 569.61574, 108.08070, -132.96690, 0.46203, 26.56660, -0.71257, -0.10775; -0.02072, 0.00000
0.13316; 571.19119, 109.48200, -132.24690, 0.47447, 24.13623, -0.60782, -0.05388; -0.03107, 0.28032
0.12223; 572.45695, 110.59930, -131.65210, 0.48575, 23.62095, -0.58606, -0.02253; -0.03076, 1.00000
0.12691; 573.76509, 111.74520, -131.02110, 0.49878, 24.85183, -0.60393, -0.00061; -0.03076, 1.00000
0.12654; 575.13012, 112.93040, -130.34390, 0.51416, 25.84573, -0.64919, 0.01205; -0.03731, 0.88269
0.13980; 576.69256, 114.26950, -129.53890, 0.53654, 23.92466, -0.78381, -0.34146; -0.05302, 0.00000
0.13300; 578.10411, 115.45610, -128.77440, 0.56380, 21.53742, -0.48177, -0.20184; -0.07200, 0.00000
0.13303; 579.36755, 116.48900, -128.04680, 0.59808, 19.18960, -0.44222, -0.10392; -0.09668, 0.64766
0.12343; 580.39601, 117.30500, -127.42080, 0.63026, 19.55959, -0.51102, -0.04958; -0.09668, 0.64766
0.12838; 581.47779, 118.14170, -126.73510, 0.66362, 20.72734, -0.61673, -0.01635; -0.08334, 1.00000
0.13159; 582.82126, 119.15160, -125.84910, 0.70318, 22.03672, -0.75111, 0.00097; -0.08108, 1.00000
0.12747; 583.97159, 119.98880, -125.06020, 0.73679, 20.60442, -0.85486, 0.00302; -0.08583, 0.00000
0.12645; 585.17789, 120.83430, -124.19980, 0.77447, 18.28941, -0.95037, -0.00083; -0.09616, 0.18725
0.13770; 586.13763, 121.48050, -123.49020, 0.80555, 18.09509, -1.01333, -0.00667; -0.09616, 0.18725
0.12875; 587.30234, 122.23580, -122.60360, 0.84225, 19.33648, -1.05877, -0.13205; -0.08581, 1.00000
0.12479; 588.37388, 122.90310, -121.76520, 0.87528, 20.53288, -0.99054, -0.09622; -0.08877, 1.00000
0.13093; 589.70430, 123.68500, -120.68880, 0.92182, 21.82492, -0.96866, -0.06766; -0.12233, 1.00000
0.12858; 590.91319, 124.34350, -119.67500, 0.96959, 23.00651, -0.98340, -0.05078; -0.12233, 1.00000
0.12503; 592.18415, 124.97810, -118.57380, 1.02347, 24.16651, -1.01400, -0.03848; -0.12908, 1.00000
0.12937; 593.74417, 125.67180, -117.17650, 1.09266, 25.49897, -1.23415, -0.03563; -0.12848, 1.00000
0.12753; 595.14715, 126.21320, -115.88220, 1.15560, 26.62332, -1.25693, -0.02867; -0.12848, 1.00000
0.13220; 596.85945, 126.76750, -114.26210, 1.23133, 27.91933, -1.28599, -0.02197; -0.11696, 1.00000
0.12601; 598.39131, 127.16570, -112.78290, 1.29678, 29.01547, -1.31087, -0.01539; -0.11696, 1.00000
0.12173; 599.98165, 127.48530, -111.22500, 1.36107, 30.10451, -1.33862, -0.00837; -0.10599, 1.00000
0.12235; 601.63015, 127.72210, -109.59360, 1.42281, 31.17646, -1.37142, -0.00207; -0.09555, 1.00000
0.12408; 603.62547, 127.89050, -107.60540, 1.49065, 32.41737, -1.34671, 0.00179; -0.07530, 1.00000
0.12922; 605.39720, 127.94140, -105.83440, 1.54461, 33.46453, -1.38630, 0.00020; -0.07530, 1.00000
0.13747; 607.53445, 127.89730, -103.69760, 1.60251, 34.66753, -1.41021, -0.00079; -0.05736, 1.00000
0.13569; 609.74647, 127.74120, -101.49110, 1.65480, 35.85382, -1.41908, -0.00274; -0.05091, 1.00000
0.14523; 612.03201, 127.46980, -99.22173, 1.70269, 37.02182, -1.53091, -0.05188; -0.04646, 1.00000
0.13918; 614.39018, 127.08620, -96.89497, 1.74697, 38.17260, -1.42755, -0.04844; -0.04630, 1.00000
0.13758; 616.81972, 126.58980, -94.51668, 1.78958, 39.30690, -1.32485, -0.04331; -0.04341, 1.00000
0.13869; 619.31969, 125.97930, -92.09240, 1.83087, 40.42357, -1.23002, -0.03683; -0.04014, 1.00000
0.13179; 621.51778, 125.36480, -89.98195, 1.86523, 41.37001, -1.33790, -0.04711; -0.04014, 1.00000
0.13067; 624.14584, 124.54110, -87.48631, 1.90383, 42.45810, -1.23342, -0.03983; -0.03417, 1.00000
0.12462; 626.45226, 123.74400, -85.32201, 1.93542, 43.37860, -1.15448, -0.03328; -0.03417, 1.00000
0.12173; 628.80770, 122.86420, -83.13705, 1.96529, 44.28751, -1.08704, -0.02701; -0.03033, 1.00000
0.12537; 631.21156, 121.90450, -80.93307, 1.99313, 45.18596, -1.03066, -0.02145; -0.02684, 1.00000
0.12500; 634.07654, 120.68810, -78.33914, 2.02280, 46.22044, -0.80613, 0.06011; -0.01998, 1.00000
0.13332; 636.58341, 119.56680, -76.09702, 2.04571, 47.09526, -0.94364, 0.04933; -0.01998, 1.00000
0.13335; 639.56699, 118.17640, -73.45722, 2.06746, 48.10366, -1.06480, 0.03432; -0.00670, 1.00000
0.12971; 642.17419, 116.92340, -71.17085, 2.08168, 48.95605, -1.12800, 0.01917; -0.00670, 1.00000
0.12537; 645.27323, 115.39780, -68.47334, 2.09480, 49.93697, -1.06096, 0.06719; -0.00710, 1.00000
0.13045; 647.97808, 114.03920, -66.13445, 2.10438, 50.76633, -1.20014, 0.03937; -0.00710, 1.00000
0.11919; 3.57909, -39.83449, 108.14330, 3.75305, 66.69344, -0.18140, 0.01811; -0.00580, 0.59156
0.16305; 8.35068, -43.73343, 105.39260, 3.76695, 66.72984, -0.30571, 0.01183; -0.00580, 0.59156
0.14499; 12.54451, -47.12484, 102.92550, 3.78139, 67.30879, -0.34999, 0.01658; -0.01728, 1.00000
0.14161; 16.78253, -50.50940, 100.37490, 3.79944, 68.02189, -0.42508, 0.02482; -0.01600, 1.00000
0.15397; 21.68018, -54.36051, 97.34902, 3.82239, 68.82458, -0.55898, 0.03640; -0.01504, 1.00000
0.16796; 26.63470, -58.18575, 94.20025, 3.84631, 69.61433, -0.75071, 0.04877; -0.01371, 1.00000
0.20312; 32.90638, -62.92376, 90.09109, 3.87546, 70.58340, -1.05731, 0.05646; -0.01159, 1.00000
0.16393; 38.62438, -67.14612, 86.23528, 3.89906, 71.44160, -1.38987, 0.07005; -0.00564, 1.00000
0.17922; 44.41023, -71.33654, 82.24574, 3.91868, 72.27347, -1.78732, 0.07888; -0.00025, 1.00000
0.19059; 50.26285, -75.50883, 78.14145, 3.93248, 73.10008, -2.21955, 0.08115; -0.00025, 1.00000
0.19067; 56.84277, -80.15144, 73.47868, 3.93878, 73.99596, -2.72386, 0.07156; 0.00138, 1.00000
0.20420; 63.50204, -84.83109, 68.74088, 3.93916, 74.87180, -3.11511, 0.05726; 0.00138, 1.00000
0.19957; 70.23836, -89.55102, 63.93460, 3.94270, 75.73281, -3.42925, 0.04539; -0.01321, 1.00000
0.24570; 78.42211, -95.22295, 58.03520, 3.95919, 76.75005, -3.74859, 0.04305; -0.01321, 1.00000
0.20252; 85.32154, -99.94893, 53.00854, 3.97303, 77.50365, -3.97985, 0.03974; -0.01798, 1.00000
0.20577; 92.99124, -105.12610, 47.34981, 3.99786, 78.36524, -4.18487, 0.03483; -0.02577, 1.00000
0.18725; 99.32445, -109.29210, 42.57970, 4.02595, 78.98277, -4.35380, 0.05117; -0.02577, 1.00000
0.19677; 106.42045, -113.78830, 37.08995, 4.06367, 79.73167, -4.67834, 0.07363; -0.03024, 1.00000
0.18990; 112.83678, -117.61790, 31.94179, 4.12488, 79.62498, -5.19270, 0.11887; -0.03024, 1.00000
0.19707; 119.84325, -121.40740, 26.04855, 4.21465, 77.02863, -6.19176, 0.17089; -0.03463, 1.00000
0.19273; 126.73871, -124.85350, 20.07597, 4.23195, 77.02707, -7.18782, 0.17636; -0.05904, 1.00000
0.19836; 133.63248, -128.18870, 14.04269, 4.24881, 76.91404, -8.17545, 0.18905; -0.07493, 1.00000
0.18715; 139.78726, -131.15550, 8.65015, 4.23970, 76.89638, -9.03295, 0.16017; -0.07493, 1.00000
0.19682; 146.84690, -134.00200, 2.18981, 4.39149, 79.50978, -10.84049, 0.28071; -0.10646, 1.00000
0.19463; 153.97151, -136.07050, -4.62791, 4.57574, 79.42908, -13.84884, 0.42741; -0.11787, 1.00000
0.18450; 160.35605, -137.23110, -10.90608, 4.73984, 79.34043, -17.76276, 0.54472; -0.11787, 1.00000
0.21069; 167.25681, -136.73920, -17.78928, 4.95915, 77.72039, -25.59357, 0.68431; -0.11262, 1.00000
0.23319; 175.39850, -135.34200, -25.81019, 5.15203, 75.33762, -37.02616, 0.78579; -0.10675, 1.00000
0.22144; 182.71316, -134.11740, -33.02161, 5.31404, 73.73145, -48.93939, 0.81766; -0.13272, 1.00000
0.20774; 189.24086, -133.06610, -39.46410, 5.44971, 72.77338, -59.46585, 0.78215; -0.16996, 0.00000
0.18641; 195.65657, -132.08600, -45.80450, 5.57608, 72.29278, -67.32213, 0.67966; -0.14732, 0.00000
0.18902; 201.00300, -130.87130, -51.01112, 5.78677, 61.84650, -81.67594, 1.06899; -0.11760, 0.00000
0.18452; 205.76897, -129.07880, -55.42716, 5.87764, 58.81678, -158.73076, 1.48125; -0.08133, 1.00000
0.18718; 210.95915, -127.04020, -60.20021, 5.97113, 57.56482, -987.90240, 1.55913; -0.05056, 0.00000
0.31631; 219.05484, -123.90110, -67.66253, 6.12353, 56.58602, -804.64298, 1.55367; -0.11170, 1.00000
0.23931; 223.49836, -122.14060, -71.74243, 0.26764, 25.08828, -61864.58853, 1.57051; -0.04271, 0.00000
0.16547; 225.06029, -121.13160, -72.93471, 0.36148, 19.51155, -10786.04638, 1.56912; -0.02867, 0.00000
0.23617; 226.94333, -119.91340, -74.37062, 0.16843, 17.18683, -409581.75047, 1.57075; -0.06161, 0.00000
0.16907; 228.15428, -119.12880, -75.29301, 0.01430, 16.49155, 22200.37552, -1.57002; -0.06161, 0.00000
0.19967; 229.17992, -118.52790, -76.12418, 6.23577, 8.00617, -1496.30841, 1.56014; -0.12946, 1.00000
0.20338; 229.73784, -118.10700, -76.49041, 0.01484, 6.02808, 23937.15419, -1.57006; -0.03557, 1.00000
0.15670; 229.99024, -117.85670, -76.52287, 6.27460, 2.82004, 9497.01639, -1.56895; 0.43633, 0.00000
0.14772; 230.14952, -117.70400, -76.56819, 6.23947, 2.79361, -1088.86213, 1.55622; 0.43633, 1.00000
0.12498; 3.59501, -41.07755, 107.19840, 3.75761, 67.02393, -0.26648, 0.01846; -0.00511, 0.58843
0.15312; 8.39368, -44.98964, 104.41940, 3.76871, 67.15522, -0.37524, 0.00992; -0.00424, 0.65149
0.19837; 14.43758, -49.86093, 100.84180, 3.78849, 68.05132, -0.43144, 0.01572; -0.01784, 1.00000
0.17311; 19.95376, -54.23037, 97.47487, 3.81311, 68.95274, -0.53633, 0.02754; -0.01506, 1.00000
0.22298; 26.79299, -59.52798, 93.14931, 3.84671, 70.03202, -0.76157, 0.04522; -0.01506, 1.00000
0.15976; 31.83306, -63.34025, 89.85252, 3.87168, 70.80168, -0.98162, 0.05187; -0.01325, 1.00000
0.14532; 36.28802, -66.64559, 86.86565, 3.89206, 71.46753, -1.21858, 0.06448; -0.00933, 1.00000
0.15622; 41.42980, -70.39423, 83.34633, 3.91159, 72.20905, -1.54630, 0.07454; -0.00563, 1.00000
0.16352; 46.62411, -74.12065, 79.72768, 3.92708, 72.94292, -1.91454, 0.07997; -0.00318, 1.00000
0.18334; 52.53006, -78.30207, 75.55683, 3.93832, 73.75500, -2.38719, 0.07708; 0.00194, 1.00000
0.21750; 59.83607, -83.43330, 70.35603, 3.94137, 74.72521, -2.86045, 0.06422; 0.00653, 1.00000
0.19809; 66.55946, -88.14755, 65.56230, 3.94051, 75.58647, -3.20122, 0.04818; -0.00150, 1.00000
0.18518; 72.67589, -92.42300, 61.18837, 3.94484, 76.34727, -3.42917, 0.03888; -0.00919, 1.00000
0.19773; 79.54240, -97.17359, 56.23047, 3.95972, 77.16649, -3.66566, 0.03710; -0.01446, 1.00000
0.20165; 86.48202, -101.88360, 51.13399, 3.98042, 77.98553, -3.91238, 0.04027; -0.01785, 1.00000
0.21398; 94.19519, -107.04410, 45.40142, 4.00152, 78.77999, -4.10181, 0.03366; -0.02121, 1.00000
0.20052; 101.27230, -111.67310, 40.04812, 4.02980, 79.47080, -4.28296, 0.04795; -0.02459, 1.00000
0.19671; 108.41726, -116.16730, 34.49361, 4.06798, 80.18355, -4.59732, 0.06983; -0.02658, 1.00000
0.20436; 115.59452, -120.42760, 28.71755, 4.13262, 80.15697, -5.22781, 0.09229; -0.02909, 1.00000
0.19152; 122.63269, -124.15630, 22.74824, 4.21225, 76.45981, -6.06230, 0.16178; -0.04138, 1.00000
0.22738; 130.18393, -127.84700, 16.16037, 4.22658, 77.94392, -7.17693, 0.16101; -0.05826, 1.00000
0.22097; 137.80213, -131.53660, 9.49526, 4.18618, 77.53316, -8.15236, 0.10970; -0.05826, 1.00000
0.20846; 144.75347, -135.00580, 3.47149, 4.17148, 79.12880, -8.85057, 0.07181; -0.07365, 1.00000
0.20412; 152.61773, -138.51660, -3.56562, 4.34851, 80.31909, -10.14085, 0.21403; -0.09899, 1.00000
0.22134; 160.59132, -140.63990, -11.25130, 4.58976, 81.51783, -13.42216, 0.40445; -0.11453, 1.00000
0.18528; 167.10166, -140.99900, -17.75173, 4.78119, 81.41059, -18.17307, 0.52706; -0.11453, 1.00000
0.20874; 174.21920, -140.11370, -24.81400, 5.00161, 80.15524, -26.19408, 0.68666; -0.11136, 1.00000
0.12147; 4.15688, -40.95465, 107.39680, 3.75816, 66.39523, -0.17152, 0.01959; -0.00535, 0.59553
0.13172; 7.71959, -43.85936, 105.33390, 3.76837, 66.43079, -0.28118, 0.01292; -0.00535, 0.59553
0.14332; 11.89485, -47.22990, 102.86970, 3.78441, 67.01324, -0.33399, 0.01933; -0.02272, 1.00000
0.15229; 16.72084, -51.06249, 99.93688, 3.81038, 67.82935, -0.45061, 0.03411; -0.02289, 1.00000
0.13747; 20.99108, -54.38499, 97.25435, 3.83722, 68.53308, -0.62040, 0.05102; -0.02171, 1.00000
0.13453; 25.30504, -57.66920, 94.45717, 3.86517, 69.22818, -0.86288, 0.06890; -0.01317, 1.00000
0.13091; 29.03716, -60.45186, 91.97011, 3.88782, 69.81684, -1.13551, 0.07400; -0.01317, 1.00000
0.13163; 33.43104, -63.66499, 88.97311, 3.91010, 70.49763, -1.46708, 0.08888; -0.00056, 1.00000
0.13831; 37.86683, -66.85396, 85.88982, 3.92629, 71.15902, -1.84808, 0.09717; 0.00643, 1.00000
0.18241; 43.63053, -70.94491, 81.82972, 3.93666, 72.00163, -2.36362, 0.09675; 0.00846, 1.00000
0.18487; 49.46154, -75.05897, 77.69750, 3.93694, 72.83484, -2.85266, 0.08558; 0.00846, 1.00000
0.17141; 54.70017, -78.75481, 73.98483, 3.93434, 73.55199, -3.27042, 0.07003; -0.00074, 1.00000
0.21278; 61.98570, -83.88289, 68.80972, 3.93852, 74.51377, -3.70411, 0.05822; -0.00910, 1.00000
0.21674; 69.36516, -89.06422, 63.55517, 3.94198, 75.43683, -4.03973, 0.04483; -0.01591, 1.00000
0.21185; 76.83015, -94.28658, 58.22103, 3.95724, 76.30243, -4.27003, 0.04298; -0.02757, 1.00000
0.19998; 83.68950, -98.98109, 53.21981, 3.98680, 77.07799, -4.52293, 0.05538; -0.03074, 1.00000
0.19797; 89.92134, -103.11880, 48.55985, 4.02211, 77.69508, -4.82615, 0.07440; -0.03074, 1.00000
0.20315; 97.55233, -107.85830, 42.57912, 4.10631, 77.47387, -5.45930, 0.13272; -0.03819, 1.00000
0.19814; 104.44354, -111.67000, 36.83807, 4.18032, 77.18023, -6.54420, 0.19094; -0.04745, 1.00000
0.21601; 111.32839, -115.24510, 30.95420, 4.21253, 77.17245, -7.76962, 0.20586; -0.04745, 1.00000
0.21025; 118.87064, -119.09730, 24.46991, 4.22124, 76.43290, -9.03500, 0.17702; -0.06410, 1.00000
0.19181; 125.13897, -121.94600, 18.88628, 4.31291, 79.10555, -10.45442, 0.25619; -0.08315, 1.00000
0.19345; 132.25359, -124.15080, 12.12191, 4.49891, 79.77458, -13.69099, 0.43024; -0.10549, 1.00000
0.20088; 138.38887, -125.87210, 6.23304, 4.56541, 69.21101, -16.48514, 0.46853; -0.11738, 1.00000
0.22235; 144.73478, -127.40590, 0.07528, 4.64987, 66.68623, -19.79808, 0.52278; -0.11065, 1.00000
0.21990; 150.99442, -128.86120, -6.01284, 4.69245, 64.25332, -22.68796, 0.52911; -0.12423, 1.00000
0.22195; 157.15517, -130.28350, -12.00716, 4.72110, 62.39486, -25.17633, 0.52135; -0.12561, 1.00000
0.23560; 163.75885, -131.82280, -18.42893, 4.73728, 61.03465, -27.34563, 0.49868; -0.12978, 1.00000
0.25693; 170.77043, -133.50460, -25.23582, 4.73810, 60.32640, -28.94866, 0.45414; -0.13422, 1.00000
0.22669; 176.58500, -134.96030, -30.86523, 4.72595, 60.30456, -29.82368, 0.41709; -0.13898, 1.00000
0.22348; 182.28995, -136.46280, -36.36876, 4.70260, 60.75185, -30.24954, 0.35845; -0.14315, 1.00000
0.21977; 186.88574, -138.03830, -40.68607, 4.85957, 38.43728, -32.43526, 0.47124; -0.14644, 1.00000
0.20002; 190.26475, -138.48150, -44.03588, 5.03545, 37.76490, -36.61921, 0.58201; -0.14864, 1.00000
0.21211; 193.90512, -138.33310, -47.67323, 5.37547, 36.55165, -49.05910, 0.72667; -0.20666, 1.00000
0.19900; 197.06614, -137.39770, -50.69268, 5.74739, 34.69032, -67.89384, 0.72123; -0.22269, 1.00000
